MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
9.1146,51.0,8.4181,1.154,1451.3002,19.9647,33.4917,-120.3442,1.30167
3.9556,41.0,3.7103,1.9514,1098.1799,0.7,35.0993,-123.6635,3.97772
4.7337,28.0,8.7327,0.9423,123.6095,0.7,36.5149,-117.2741,3.8214
4.0667,30.0,4.9941,1.0878,668.5299,8.9838,36.5775,-123.2447,1.56753
3.6009,24.0,6.8527,0.6167,3716.6526,12.0416,36.1732,-114.5067,0.17249
5.6888,36.0,3.9877,1.4851,90.4638,9.8936,40.6596,-114.9736,3.9743
3.4715,16.0,6.4902,1.1043,475.7,0.7,36.6811,-120.603,3.62094
1.8389,33.0,6.2431,0.7398,2767.1962,0.7,38.1083,-123.1179,1.7778
7.6381,10.0,7.8661,1.4906,3.0,0.7,39.8867,-117.6299,4.65732
2.6525,48.0,4.5689,0.9471,4037.0315,0.7,32.7549,-120.9581,3.2123
1.5393,21.0,8.5162,1.7601,1660.5716,14.4076,41.7052,-114.9976,4.45438
5.0295,27.0,6.4724,0.5,679.1633,1.3532,38.315,-114.8321,3.70296
8.1236,21.0,1.0,1.088,41.2011,0.7,39.9151,-119.6376,3.15332
5.0898,27.0,6.1355,0.9207,66.5685,0.7,36.2618,-119.7148,4.52423
7.0979,32.0,1.0,0.7943,499.2767,8.8925,40.2551,-122.6092,3.10019
2.2345,5.0,2.1777,1.8559,1533.6841,0.7,37.2007,-114.422,0.99967
1.8542,35.0,4.6633,1.2242,99.2217,6.0952,33.0677,-122.5148,4.32379
3.0731,22.0,1.1404,1.106,3041.1092,0.7,34.9944,-115.484,4.29578
6.2231,36.0,3.5062,1.8997,2777.9304,16.8116,32.6193,-121.2469,2.39192
4.8622,10.0,5.1284,1.1573,478.3709,11.1593,41.3507,-121.5031,0.23015
5.044,34.0,5.1518,0.9192,308.1558,4.1702,40.3806,-122.3508,3.56123
3.9544,52.0,3.1242,1.3151,799.572,3.3819,41.8733,-114.6923,0.26937
3.1054,6.0,5.6937,0.5,472.7471,7.514,35.4367,-119.2958,4.01243
4.0468,14.0,8.6471,1.3754,4280.6188,4.5351,33.6095,-121.2318,2.33307
3.4081,37.0,5.1572,0.8698,1245.3929,22.7749,41.0596,-119.078,4.03371
2.9904,19.0,4.1025,0.5,1898.2865,0.7,36.8604,-114.6237,1.36841
4.516,32.0,6.3075,1.1081,1077.7716,0.7,32.8169,-122.1246,2.13878
3.238,20.0,2.9065,1.2253,2581.6235,17.2673,32.84,-121.671,1.74473
4.2565,21.0,7.9708,1.9729,146.6124,0.7,33.0698,-116.7302,2.18773
1.116,15.0,8.2608,0.6223,1827.7804,3.6879,40.8013,-122.0608,2.14928
4.0778,17.0,10.0343,1.1815,2079.3186,0.7,32.5112,-119.6367,3.80055
3.2273,44.0,6.5986,1.3036,636.5932,0.7,40.7254,-115.6872,4.77149
7.2878,45.0,2.8726,1.2076,127.221,15.6687,33.4751,-115.0896,3.75388
1.4976,52.0,7.8302,1.181,1509.4937,9.6426,39.8369,-121.1508,3.02092
3.9235,24.0,1.5958,1.2118,516.628,0.7,38.0332,-114.3551,2.22618
5.6354,21.0,8.3012,0.5,1248.6178,3.0588,40.7436,-121.736,4.95525
3.4798,48.0,5.7503,1.5197,3033.5425,16.3195,39.402,-123.9668,0.78024
3.1694,15.0,4.2109,1.6051,2541.6632,0.7,39.4389,-120.6095,3.33419
5.6258,11.0,4.423,0.8636,1222.3094,3.8512,32.784,-115.7523,1.45519
4.8023,37.0,4.9738,0.9789,163.7961,28.4822,40.8022,-120.4902,3.69704
4.9845,30.0,8.1273,0.7699,845.4643,0.7,35.2932,-115.7823,1.50357
2.9936,18.0,1.0,0.5,1843.9384,13.0359,41.7162,-118.0555,0.98089
2.7944,28.0,6.3861,1.328,1192.7506,0.7,34.4845,-121.7883,3.16283
4.2591,13.0,7.3265,0.9989,569.1769,5.5211,35.8233,-122.2414,4.59153
5.8591,43.0,2.7932,1.3842,525.4718,0.7,34.5658,-120.2319,2.14112
1.7036,10.0,9.5884,1.2133,1616.8126,3.2692,41.2783,-117.0281,2.19067
3.5448,47.0,8.3021,0.5757,1423.327,0.7,35.1066,-118.6936,3.30206
2.8623,39.0,3.7368,0.8866,1278.3715,9.7037,40.2812,-121.6621,3.56354
3.768,12.0,5.946,1.2087,4327.3353,13.7802,41.2866,-117.3478,1.3598
5.3718,50.0,3.0963,0.5,3209.5037,7.4869,40.5326,-123.7044,3.65905
2.3552,38.0,4.4784,1.8029,537.0836,0.7,41.7193,-118.7632,2.47863
5.0739,41.0,1.6641,1.2614,408.0029,0.7,37.8425,-114.842,4.63475
3.0477,48.0,5.5314,0.6538,3648.7405,23.9491,36.2688,-120.8488,1.93374
6.3175,40.0,2.3751,0.7194,332.8525,3.6645,40.0331,-122.0723,1.97308
2.4321,26.0,3.0278,0.8339,5385.2712,3.7908,36.2174,-116.1723,4.94779
5.8186,44.0,6.4493,1.0002,345.7626,7.6839,35.2415,-122.7535,4.16858
1.8107,19.0,6.157,0.6889,163.3101,12.7832,39.7407,-122.786,0.39094
4.1151,23.0,3.2305,1.2338,705.9391,0.7,37.7649,-117.1201,2.2132
5.1273,48.0,1.8555,1.134,3295.3445,0.7,38.8358,-120.6613,4.42436
2.468,36.0,6.7736,1.6503,1872.9658,0.7,41.1194,-120.0434,4.34567
0.9251,27.0,7.0714,0.5,1300.7039,12.4231,40.8605,-117.3987,2.56622
2.9134,52.0,7.8629,1.5404,1723.1146,0.7,41.1703,-117.2623,4.51839
3.7891,16.0,7.874,1.601,1046.3761,0.7,33.5518,-120.9657,1.02639
3.1634,7.0,6.2488,2.1843,545.0221,12.1274,41.1871,-115.4586,3.78985
2.7677,13.0,5.0056,1.9157,979.2115,24.856,39.6042,-120.7918,3.04686
5.6681,12.0,4.0581,0.8038,680.7234,0.7,33.0915,-121.0087,2.24772
6.6365,27.0,6.8403,1.0653,2082.0892,4.3848,36.0875,-121.6654,0.31061
6.4436,33.0,3.1384,2.9644,259.9237,6.6879,41.5532,-122.1189,0.50669
4.7022,31.0,6.4626,0.5,851.5409,0.7,36.0152,-122.9457,2.25739
5.0222,11.0,1.3719,1.7667,160.7289,0.7,41.5999,-117.2297,1.40046
2.2446,17.0,6.8828,1.3307,63.0642,14.2083,41.1901,-122.615,4.2551
3.6101,38.0,5.9473,1.2351,377.0136,7.3537,38.9025,-121.257,3.49195
3.9499,2.0,3.306,1.3235,250.2231,4.4106,34.5655,-116.4715,4.95088
4.3372,3.0,5.2097,0.7152,2169.7168,16.0158,38.9105,-117.4388,4.55308
4.299,34.0,5.1309,1.2714,249.1451,9.396,33.0728,-118.2367,3.45343
3.794,50.0,9.4604,0.6167,1590.0157,0.7,35.7916,-115.4774,1.53669
4.6751,32.0,4.7772,1.3203,995.951,0.7,33.4235,-120.3757,3.86427
4.2031,24.0,6.0992,0.7571,638.4792,1.4421,40.3593,-118.6229,3.14344
4.1982,24.0,6.6144,1.3491,90.7121,0.7,39.4247,-120.6018,4.21846
2.559,13.0,4.7558,0.8508,768.6653,10.4552,33.165,-121.431,3.95906
1.9613,22.0,9.0503,1.2057,1198.3518,13.8288,41.9503,-116.7789,2.48131
4.3481,19.0,5.6876,0.6004,178.4466,0.7,33.9827,-118.5158,1.35038
2.9814,30.0,1.0,0.5,3425.613,5.6225,32.887,-118.861,0.94353
2.6242,39.0,5.4826,0.5332,167.3411,9.7461,36.1887,-116.4566,4.80631
5.1927,21.0,10.6728,0.5419,2529.8754,0.7,36.0427,-118.992,1.13808
3.6302,48.0,4.2024,1.7526,2178.8184,0.7,38.2409,-116.4058,4.89892
7.1138,23.0,6.4139,1.1654,3078.1799,0.7,36.2238,-120.0449,2.31853
4.9214,16.0,3.818,0.8005,159.9149,0.7,32.9421,-122.7262,3.47428
2.4731,42.0,5.0211,0.6169,878.5409,0.7,40.1261,-123.6968,1.40777
5.2244,7.0,8.1706,0.6609,538.1384,5.3941,37.405,-115.9155,4.04665
4.5648,20.0,7.248,1.927,1649.1957,0.7,38.973,-119.2869,3.82478
2.4222,48.0,6.1874,1.8464,295.2123,0.7,33.2014,-115.5588,2.33414
2.791,42.0,5.6896,1.0391,134.3479,0.7,38.5836,-117.8982,3.01488
5.1029,14.0,5.0694,1.6499,351.8809,0.7,40.8298,-118.2019,0.34507
1.3131,26.0,6.0222,1.9922,6868.271,3.1958,34.6047,-119.4836,1.1412
1.0141,22.0,8.1379,0.5,419.4831,0.7,37.5589,-119.38,4.53529
4.0793,41.0,5.4195,1.2771,481.2619,5.9706,41.3358,-120.1408,2.90768
3.9265,36.0,6.1389,0.9374,1823.4542,1.2909,37.4913,-123.9222,4.21427
4.263,26.0,2.6898,0.7348,532.3712,13.7008,36.7225,-117.6176,4.41902
3.9322,12.0,3.3845,1.3753,1071.111,0.7,41.5636,-118.0777,2.55854
4.6454,49.0,8.7568,1.3092,1980.3191,0.7,35.4126,-120.3572,2.15773
6.6812,31.0,7.4112,0.8639,581.0292,2.2322,33.8575,-120.1882,0.93895
3.7526,40.0,6.61,1.3052,637.4846,0.7,36.5582,-117.0247,3.44432
1.6235,4.0,8.0538,1.0023,360.08,22.0699,34.422,-119.6527,2.00465
1.2161,40.0,6.1683,1.4642,1974.9717,0.7,33.7707,-119.5721,2.88183
3.1205,27.0,6.1147,1.3002,7053.6144,9.2659,36.9769,-115.0758,3.00124
3.1633,9.0,4.559,1.6359,91.7823,0.7,35.6313,-123.0155,4.41872
1.7863,12.0,6.0098,2.104,744.6881,0.7,35.1993,-121.7564,2.41591
0.8935,29.0,2.8222,0.5,599.167,0.7,35.8313,-118.7366,2.84079
3.0007,28.0,3.2195,1.715,624.4418,20.5019,36.6918,-118.7807,3.15007
8.1031,16.0,3.4785,0.8234,1058.495,0.7,35.9029,-118.9091,2.16582
4.5509,8.0,9.312,0.7313,1531.8333,10.034,34.4827,-121.9795,0.80617
4.3543,47.0,5.3808,1.8484,962.923,0.7,33.7219,-117.9267,2.33465
3.4263,49.0,6.2574,0.8985,2041.9379,1.636,35.96,-121.8386,0.42504
3.1178,13.0,3.9272,0.5,93.149,6.0059,36.0316,-115.9451,1.09238
4.78,14.0,5.016,0.5,2298.6974,24.6776,33.5838,-121.5802,3.76946
1.909,15.0,4.2024,1.3052,3053.837,0.7,34.5728,-121.2897,3.17576
9.1443,9.0,2.4159,0.9056,1296.7069,0.7,41.246,-115.7881,3.99004
1.9916,44.0,3.4843,0.964,549.1841,0.7,33.4055,-117.8362,3.24918
4.9945,32.0,1.531,1.0489,915.0874,19.2189,33.2525,-118.2271,2.44223
2.0965,22.0,5.889,0.5319,1289.4634,0.7,35.9588,-123.5925,1.6849
3.9822,51.0,7.7242,1.7196,2267.3065,0.7,40.244,-114.5753,2.66085
5.2597,25.0,4.5438,1.7141,2182.9297,0.7,37.6353,-118.1425,3.75219
1.44,41.0,6.5948,2.2008,607.9779,2.4747,32.7018,-114.5744,0.21553
2.227,26.0,4.736,0.6968,808.6306,12.1603,34.5417,-121.5297,1.10705
2.3095,45.0,7.4657,0.8921,2065.2981,17.088,41.6866,-121.2086,0.55933
3.256,29.0,5.0516,0.758,796.9133,0.7,38.0886,-121.6188,2.37699
4.2337,18.0,8.9269,1.0159,1437.0106,10.229,35.3165,-115.0615,2.47275
8.1845,36.0,4.445,1.6183,6179.1248,6.1367,35.771,-124.1326,3.21862
2.7779,20.0,9.3819,0.7036,2616.6399,6.643,37.6833,-122.3582,2.47436
7.9267,33.0,2.1065,0.9309,350.4298,0.7,35.0362,-121.4361,4.52182
4.4714,20.0,5.7014,1.4949,756.3305,19.6311,33.7258,-118.7395,3.3628
1.9533,3.0,4.0344,0.595,1122.9023,0.7,37.5259,-118.6607,4.90962
3.4345,43.0,6.5381,1.2705,1299.078,27.0697,35.8001,-116.7565,2.59168
1.6401,34.0,2.4417,1.0321,503.8517,0.7,39.6746,-119.4135,1.28838
3.1215,6.0,3.0428,2.0074,3593.9996,16.2485,36.0119,-118.1911,3.42864
3.009,31.0,3.7615,2.3798,3429.6669,14.3386,40.7572,-123.5252,0.52425
4.0157,35.0,3.5104,1.3754,255.076,29.5671,41.684,-121.3608,4.8336
5.0028,32.0,4.7076,1.3846,3784.0866,0.7,35.5115,-118.8271,3.54923
3.5741,42.0,1.2251,1.2362,840.0486,0.945,33.964,-121.8113,1.29584
2.0808,9.0,6.448,1.1564,821.7096,19.7897,33.8544,-123.0846,4.43665
9.8493,46.0,7.0307,1.5413,287.5652,0.7,33.0831,-120.5185,0.16803
7.099,48.0,1.0,1.1879,124.8716,0.7,41.7643,-115.0325,1.05892
8.4451,27.0,7.6438,1.895,407.0372,6.633,36.6405,-120.0412,4.12705
3.3953,24.0,2.9121,1.0103,3022.3294,2.1886,38.9497,-121.483,1.31262
4.3729,50.0,4.1627,1.385,744.6338,16.3475,35.6314,-116.1642,1.6056
3.2985,22.0,5.3328,0.8838,3592.4222,22.0952,34.8482,-122.9721,4.83029
4.0321,30.0,4.4556,1.7583,1304.6888,0.7,37.493,-121.4577,1.31388
4.1408,36.0,2.9334,0.6711,11.7826,2.2314,36.046,-121.2368,4.69248
1.8026,26.0,3.7754,1.2523,572.4401,7.2576,32.7811,-119.416,2.41983
3.1523,50.0,5.1016,1.0403,194.4991,8.4084,34.7456,-116.8996,3.05199
6.0692,2.0,4.5492,1.1602,1950.0142,1.3679,37.8904,-116.8147,0.48534
5.811,42.0,4.0442,0.5,1610.4798,0.7,36.5775,-123.3495,2.0685
3.1219,44.0,4.3274,1.4845,369.6672,0.7,35.0758,-117.6486,3.78545
4.1807,7.0,6.6417,0.5,333.3347,14.9078,33.8234,-118.3373,0.74456
3.2463,27.0,5.3252,1.1107,3317.1732,0.7,36.9698,-118.1227,1.95688
5.0981,16.0,1.6697,0.5,177.9377,0.7,41.3449,-124.2726,4.19805
1.4325,49.0,5.5696,0.9208,47.8339,0.7,37.274,-120.9828,4.87075
4.7865,46.0,7.7557,0.8546,649.9771,0.7,33.5451,-115.5283,4.49429
7.3328,29.0,5.8835,0.9171,1182.2399,0.7,36.7448,-118.9397,3.43234
2.544,21.0,8.8145,2.1089,3583.0179,0.7,35.0462,-117.7398,2.84568
6.8446,26.0,1.4184,1.4833,3456.0357,7.2768,40.8346,-117.8697,4.72822
4.2866,18.0,4.3547,1.0973,214.2668,6.6873,32.7657,-115.911,2.74966
3.5694,1.0,9.9809,1.2321,2203.4596,3.9378,35.3935,-120.4347,2.89499
3.1092,2.0,6.5976,0.5,3882.8846,0.7,39.5143,-116.4776,4.56162
6.9627,14.0,2.0879,0.5,2554.885,0.7,36.6134,-121.0221,3.28804
3.2519,38.0,6.5978,1.8168,762.1206,12.1839,39.1732,-119.8079,1.24623
7.8736,15.0,4.8662,1.2249,331.854,12.7175,35.7633,-116.7148,0.16894
7.4291,36.0,7.3639,1.7162,3522.5184,0.7,40.2568,-117.3127,2.41022
2.8789,24.0,4.8107,1.2432,1082.0441,27.6837,40.3841,-116.2703,3.47048
3.3784,25.0,7.6116,1.2274,415.9493,9.7979,40.5053,-122.9035,1.9551
1.1752,9.0,4.9993,1.0524,556.965,8.0456,41.1625,-120.7523,4.21493
3.6298,15.0,6.0864,1.8987,1175.5002,1.3181,41.1228,-116.5441,3.9669
3.8647,37.0,8.6816,0.8283,742.7539,12.7871,35.2914,-122.2006,2.08893
6.3866,6.0,5.8532,1.4218,58.2115,1.1374,34.8191,-117.2076,3.48245
7.6269,43.0,2.5865,1.2142,1217.2507,7.0023,41.5493,-115.1226,4.29817
5.3363,45.0,3.0459,1.7479,741.8757,4.9715,35.9834,-116.3038,4.3682
6.1301,12.0,8.3888,2.1286,914.007,13.0608,41.9603,-123.3326,4.78126
3.377,27.0,1.0,0.5,1990.7732,0.7,34.7096,-115.6195,3.82459
1.869,7.0,3.6019,0.6053,37.0818,0.7,40.9751,-115.9117,2.28011
4.2826,28.0,12.323,1.5811,96.8512,0.7,40.2996,-114.4944,4.31919
6.3337,52.0,4.5582,1.1692,3.0,0.7,35.0658,-123.565,1.72496
0.648,12.0,6.177,1.35,787.7934,0.8353,35.0115,-117.3001,0.57919
3.9591,42.0,3.5376,0.7627,469.0326,2.8324,41.5002,-123.1964,1.045
1.2791,35.0,6.471,1.1081,750.5591,9.1261,38.4265,-121.7351,4.07942
2.432,2.0,7.2288,0.5,1226.7193,0.7,39.6591,-114.8646,4.518
4.0399,26.0,4.5466,0.6291,11.9067,0.7,32.7809,-121.9454,3.95748
7.6883,20.0,5.614,1.8385,245.7833,11.1176,41.9485,-119.9513,1.36077
3.758,25.0,2.6674,0.7074,194.6591,0.7,34.616,-122.89,2.90542
5.1642,21.0,4.1262,1.6978,1383.1998,0.7,34.2204,-122.1181,1.60824
4.2615,1.0,5.4165,0.8151,1274.6989,5.1959,41.8633,-117.569,4.4646
2.5134,28.0,10.0896,1.1112,115.0257,1.1289,32.9905,-118.1171,1.22167
4.6854,38.0,1.9619,1.2186,2304.5556,0.7,39.1145,-120.4231,3.74668
1.8398,13.0,6.6637,0.6613,250.1348,0.7,40.4952,-123.4724,2.24863
3.7303,30.0,7.7255,1.4696,270.7402,6.9752,38.9377,-115.6315,1.05971
6.8979,10.0,4.6491,1.9862,734.424,0.7,34.8283,-117.7652,2.47607
4.0974,45.0,7.0102,1.4651,574.8621,4.4234,33.869,-119.8154,3.0469
4.2625,22.0,7.9653,0.5,4779.4264,4.7132,39.5458,-120.1124,2.4374
3.1191,29.0,10.1507,1.2521,3389.4171,38.7522,36.1173,-121.8154,0.71282
1.4954,5.0,9.7517,1.7545,74.3587,10.451,41.1041,-114.981,0.29372
3.3088,8.0,1.0,0.7915,709.0225,0.7,34.2446,-120.8085,2.14408
5.6659,11.0,4.1769,1.2093,2181.0152,0.7,33.295,-122.4032,2.27703
4.5363,26.0,6.4419,0.6782,1414.0177,0.7,33.9074,-115.8221,3.10838
1.9023,19.0,5.7229,0.7801,2104.6436,10.4781,35.6613,-119.3389,2.07768
1.2379,19.0,7.2939,0.9531,744.9402,0.7,38.9078,-122.3086,0.35232
2.4974,30.0,6.0741,1.1954,701.8354,16.3833,40.7258,-115.259,4.9614
3.3263,36.0,6.0867,1.7418,2076.9475,6.4027,36.0181,-124.1846,1.71983
3.4509,42.0,5.7301,0.9541,492.0288,6.6904,38.6224,-119.7235,1.12703
3.4746,9.0,6.3396,0.9728,84.6219,3.2345,32.9231,-118.4893,1.35386
3.739,7.0,6.8156,1.6972,3149.6497,5.0942,38.4644,-121.8891,4.17222
4.6118,18.0,6.6535,0.9702,4161.7588,19.6611,36.5247,-123.1618,4.24124
3.0077,9.0,1.0,1.4793,1347.3553,17.3017,38.0539,-123.8924,4.48674
2.2039,6.0,2.5824,0.6163,1902.8045,0.7,34.8131,-116.3704,2.32125
4.878,6.0,5.6376,1.0906,1667.0964,4.9699,36.7834,-114.3141,2.01748
5.7332,45.0,6.7711,1.8453,1096.4444,31.4795,35.3704,-123.8061,4.27094
2.7574,22.0,6.5896,0.5,1306.6701,6.8939,39.3998,-122.0925,4.8051
9.1755,17.0,1.1303,1.0638,1107.2922,0.7,36.717,-120.9695,1.20012
7.4854,15.0,3.4202,0.5,171.4919,0.7,35.323,-118.8191,2.36579
1.9812,9.0,6.1009,1.3551,547.0983,30.8466,39.4869,-122.7387,3.84881
1.2952,6.0,7.0233,1.4077,24.8796,0.7,38.4019,-118.1872,4.69532
3.402,23.0,6.0852,0.5,114.3046,0.7,37.3939,-117.8063,2.35299
4.2766,17.0,5.5918,0.9568,1011.6471,0.7,33.4366,-121.5197,1.76072
9.1087,32.0,6.3057,0.5,278.9976,0.7,39.0868,-122.3118,0.3764
8.957,32.0,7.0524,1.1593,629.8461,0.7,37.9688,-116.4903,3.36419
5.1704,37.0,1.0,1.3818,2585.2818,0.7,36.4821,-122.9712,2.90538
3.0407,3.0,4.0772,1.5162,129.608,21.9796,38.339,-122.0507,2.79888
6.5241,16.0,6.5288,1.6144,2540.696,5.9706,36.35,-122.5246,2.33112
3.9726,2.0,4.7951,1.3819,3206.1526,9.7371,38.9169,-120.1199,2.29111
1.7411,52.0,5.538,0.6201,546.5374,0.7,40.9523,-120.1028,1.42649
1.7803,3.0,4.0461,1.3336,865.6698,0.7,38.3673,-119.1819,1.31613
3.0515,41.0,4.235,1.4282,757.0655,6.9775,41.7221,-119.9236,2.85123
5.9924,51.0,5.8333,1.32,222.3398,3.226,40.9649,-117.8031,4.39677
2.0781,14.0,2.5405,0.6689,140.6694,14.4361,41.5607,-122.3609,3.81189
3.048,14.0,5.9197,1.4183,852.3759,0.7,40.1802,-117.521,4.69704
7.4533,30.0,3.7072,2.2045,1192.6776,0.7,38.0837,-123.5367,4.07522
4.5323,49.0,1.0,2.1109,955.2222,0.7,33.8593,-123.0999,1.44551
8.4661,40.0,7.5356,1.7046,1625.1409,0.7,32.8781,-122.6883,2.72742
4.801,49.0,9.2816,0.8338,920.94,0.7,33.231,-116.9463,4.78552
6.0998,27.0,5.9084,0.5932,2838.6327,29.4838,35.3417,-124.266,4.04133
3.0814,17.0,5.9682,0.7404,1324.213,8.8103,39.1376,-119.7591,2.44088
7.7037,39.0,4.2786,1.1961,365.6106,0.7,36.6571,-119.2395,2.15725
5.2478,9.0,8.8252,1.6019,2976.1181,6.58,32.9619,-122.491,0.52912
3.5097,36.0,9.3136,1.5296,2808.1494,6.1102,39.8679,-123.9903,1.18506
6.987,10.0,5.9192,0.8784,658.6704,10.2819,33.4869,-114.6347,2.48022
5.1329,29.0,8.511,0.7345,298.8843,2.3328,33.4783,-121.0492,0.76565
3.6937,4.0,5.6088,0.745,2147.5121,0.7,35.1767,-123.2658,0.46733
4.8722,21.0,5.3262,0.7709,87.8899,0.7,33.3897,-117.3926,1.60003
2.3178,37.0,5.726,1.7592,795.8679,0.7,37.7411,-117.0628,1.70993
6.5356,2.0,4.5096,0.7548,877.1706,0.7,35.2898,-123.1008,2.42529
9.0317,15.0,9.7234,1.5443,1413.3255,12.3741,41.6061,-117.3911,1.06213
1.455,28.0,8.0605,0.5,451.1981,0.7,36.2794,-115.3763,3.02634
2.7403,25.0,3.3079,1.2414,624.5595,5.1836,34.0604,-119.6354,1.38247
2.6167,26.0,6.1903,0.6337,4367.9598,0.7,32.6171,-115.425,4.93528
5.4127,9.0,5.771,0.5,2939.9681,0.7,37.9839,-120.9264,0.57658
4.1642,30.0,6.8799,0.5,685.3642,7.9019,37.6814,-117.3631,2.32883
2.9675,9.0,5.1068,1.0188,4857.3335,9.3132,36.2364,-119.5163,1.31076
3.2121,1.0,3.531,1.4722,91.5507,0.7,34.7454,-116.8403,3.92007
2.8222,12.0,3.0527,1.4621,516.9598,0.8104,38.7357,-122.6674,0.96787
5.078,45.0,4.4613,1.8453,1767.2788,22.9566,36.4718,-115.5984,1.60956
4.1295,52.0,6.6686,0.7434,1306.6994,18.3412,34.1757,-120.5758,0.43995
3.1302,13.0,6.8823,1.2086,1061.8598,0.7,36.6285,-123.9881,0.44531
2.8499,14.0,9.3985,1.6923,2095.3299,8.3969,37.4876,-115.2172,0.90102
7.0475,10.0,1.0,1.7913,5398.4814,12.5761,41.4862,-116.9379,1.32817
6.4532,17.0,9.4464,1.5232,1701.8469,0.7,37.0499,-115.3429,0.33101
5.1075,17.0,1.0,1.6764,807.8224,0.7,37.1888,-119.3227,2.49755
6.1155,31.0,6.8323,1.1666,1637.176,5.9535,37.6338,-120.0976,2.36953
1.7514,46.0,6.286,1.047,1071.2631,0.7,39.0071,-118.304,2.21259
2.0672,49.0,3.0225,0.5898,1427.2029,0.7,34.2693,-118.7418,3.73013
1.9396,51.0,5.9866,0.6544,1591.1929,0.7,37.1581,-115.6189,1.347
3.7527,26.0,3.9447,1.2262,7189.7193,2.2476,40.8744,-115.3787,2.27547
6.2157,35.0,8.5,0.5,977.6251,21.591,41.0819,-123.4208,3.96507
2.9902,36.0,2.5399,1.6918,2058.8395,0.7,40.5771,-120.6696,2.52834
6.6405,11.0,6.6324,1.1455,4271.5441,4.4479,34.5004,-116.5495,4.99798
2.7371,16.0,7.4769,1.8216,354.181,0.7,37.3959,-120.6434,1.47969
3.4875,29.0,1.4332,0.9448,688.4793,0.7,41.3528,-117.7802,1.77296
2.972,45.0,2.7374,0.9815,1157.5447,28.719,32.5628,-117.0039,4.07158
3.3486,18.0,3.5378,0.7715,715.2195,15.0607,41.0608,-118.3267,1.15734
3.5415,11.0,1.5076,0.6559,1867.5562,0.7,34.1705,-114.3458,0.44951
1.271,11.0,7.7156,1.0501,258.5485,2.4263,37.6501,-121.7758,0.2317
4.469,9.0,6.4033,1.4241,4172.0301,5.8021,34.4362,-120.6888,4.55935
3.4985,25.0,6.9323,0.9293,674.0517,11.7884,40.8171,-115.1327,4.58341
7.6953,32.0,7.2696,1.3145,3509.9974,13.9902,39.7178,-118.6557,4.11312
4.9821,34.0,5.9309,0.6189,4509.009,0.7,36.3906,-116.912,1.40124
4.371,3.0,1.5066,0.5,311.7511,8.4668,34.3452,-122.1752,1.09976
7.4687,14.0,4.5293,1.5637,1183.7491,19.541,36.7444,-119.3041,4.4892
7.0957,48.0,7.7978,1.8691,2043.8108,12.5178,33.4451,-118.8494,3.36111
7.8657,40.0,4.6199,1.3933,49.5412,0.7,38.2,-119.3873,4.53533
2.8285,25.0,5.687,0.5,733.1438,4.3542,35.7073,-123.6091,2.06478
1.9119,16.0,7.7482,0.9925,762.679,0.7,32.6626,-120.9629,2.94763
1.2752,36.0,8.192,0.7527,1560.4019,3.3829,36.4974,-116.4614,0.45902
6.074,9.0,9.9127,1.1309,1050.7763,14.7143,39.2278,-121.1729,1.35492
1.1488,4.0,5.4608,0.5116,1874.6456,11.5317,38.6098,-116.2808,2.44611
4.1608,45.0,4.5723,1.6746,636.7935,16.449,33.4602,-118.2318,1.887
1.5307,2.0,5.2634,0.9395,745.6017,8.0111,41.5747,-118.6926,4.72178
6.5149,25.0,4.1093,1.4352,744.7691,0.7,38.9435,-117.044,3.03361
4.7847,50.0,5.2584,1.4263,566.3864,4.638,38.1707,-122.6742,3.95604
6.4962,22.0,3.9588,0.993,116.1148,4.4623,39.2199,-123.6646,3.59003
4.2064,5.0,7.8607,0.5,872.1128,9.9106,37.7726,-119.4077,0.57689
2.199,49.0,3.646,1.8368,2841.3073,0.7,36.34,-124.2866,2.85384
2.9306,21.0,9.5855,2.0384,789.6208,21.3899,37.122,-124.1689,1.08427
5.7745,10.0,1.0,0.7982,220.6347,0.7,36.7999,-117.7281,0.87559
1.4482,23.0,5.303,0.5,522.8991,7.173,39.2634,-120.1897,4.30715
2.8037,27.0,7.6132,1.8048,2023.2525,14.9585,39.7626,-114.5319,1.03867
2.5923,30.0,2.7963,0.998,418.4904,21.811,35.4675,-118.393,0.47703
3.5666,4.0,3.2452,0.6086,86.7538,2.1386,39.9583,-115.5171,0.2343
5.0657,6.0,6.7451,0.5015,79.7369,1.4153,37.5644,-115.4821,1.80608
6.4138,26.0,7.0548,1.5345,1330.5981,0.7,33.4589,-115.9974,4.84784
1.6839,10.0,3.3566,0.9352,3250.8516,21.1298,36.9133,-120.8712,4.83505
2.2842,49.0,5.1467,1.4943,429.2472,0.7,38.6511,-116.4562,3.02323
1.8003,5.0,8.8037,0.9172,6295.6967,5.8487,38.8352,-123.2178,1.09775
3.6409,39.0,5.8727,0.5,354.4877,22.6879,32.9566,-120.4815,2.36347
1.9295,37.0,2.7482,0.965,605.3106,0.7,35.9336,-116.7713,3.23135
4.451,40.0,1.8112,0.5,898.2311,2.0839,35.3014,-118.9975,3.33382
2.0775,1.0,6.3546,1.0355,162.1192,0.7,36.9687,-119.0024,3.46807
6.848,34.0,7.5763,0.676,494.4216,0.7,40.8003,-120.8848,4.44195
